,tweet_id,timestamp,rating_numerator,rating_denominator,name,stage,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
218,837820167694528512,2017-03-04 00:21:08+00:00,12,10,None,pupper,7718,33700,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,1,golden_retriever,0.887625,True,labrador_retriever,0.0687175,True,kuvasz,0.0303868,True
219,837482249356513284,2017-03-03 01:58:22+00:00,13,10,Waffles,None,437,3821,https://pbs.twimg.com/media/C59VqMUXEAAzldG.jpg,2,birdhouse,0.541196,False,can_opener,0.121094,False,carton,0.0561367,False
220,837471256429613056,2017-03-03 01:14:41+00:00,12,10,Vincent,None,2236,12652,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,1,norwegian_elkhound,0.976255,True,keeshond,0.0139902,True,seat_belt,0.00211054,False
221,837110210464448512,2017-03-02 01:20:01+00:00,13,10,Clark,pupper,2332,15897,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,1,siberian_husky,0.767696,True,eskimo_dog,0.217079,True,malamute,0.0116568,True
222,836989968035819520,2017-03-01 17:22:13+00:00,12,10,Mookie,None,2269,12628,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,1,shopping_cart,0.572422,False,shopping_basket,0.414002,False,toy_poodle,0.005887300000000001,True
223,836753516572119041,2017-03-01 01:42:39+00:00,12,10,Meera,doggo,4575,19160,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,1,mortarboard,0.936882,False,academic_gown,0.0208154,False,schipperke,0.0115635,True
224,836677758902222849,2017-02-28 20:41:37+00:00,11,10,Oliver,None,2198,12507,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,2,leopard,0.7974100000000001,False,jaguar,0.0954866,False,snow_leopard,0.0796941,False
225,836380477523124226,2017-02-28 01:00:19+00:00,12,10,Ava,pupper,2945,14638,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,1,wooden_spoon,0.08248860000000001,False,sliding_door,0.0610165,False,grand_piano,0.0550861,False
226,836260088725786625,2017-02-27 17:01:56+00:00,13,10,Lucy,None,4247,21141,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,1,borzoi,0.564688,True,ice_bear,0.07826749999999999,False,pembroke,0.0579162,True
227,836001077879255040,2017-02-26 23:52:43+00:00,13,10,None,None,4195,18925,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,4,samoyed,0.963558,True,white_wolf,0.0198476,False,malamute,0.00590434,True
228,835574547218894849,2017-02-25 19:37:50+00:00,11,10,Eli,None,3569,17646,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,1,staffordshire_bullterrier,0.6106550000000001,True,muzzle,0.132138,False,american_staffordshire_terrier,0.109544,True
229,835297930240217089,2017-02-25 01:18:40+00:00,12,10,Ash,None,2970,16338,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,1,rottweiler,0.341276,True,border_terrier,0.33622,True,gordon_setter,0.0454483,True
230,835264098648616962,2017-02-24 23:04:14+00:00,12,10,Lola,None,1668,7676,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,2,hyena,0.736871,False,chesapeake_bay_retriever,0.0875033,True,meerkat,0.042057800000000006,False
231,835172783151792128,2017-02-24 17:01:22+00:00,12,10,None,None,5688,25968,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,2,border_collie,0.663138,True,collie,0.15249400000000002,True,cardigan,0.0354706,True
232,835152434251116546,2017-02-24 15:40:31+00:00,0,10,None,None,2972,22218,https://pbs.twimg.com/media/C5cOtWVWMAEjO5p.jpg,3,swing,0.967066,False,american_staffordshire_terrier,0.0127309,True,staffordshire_bullterrier,0.00703922,True
233,834931633769889797,2017-02-24 01:03:08+00:00,12,10,Tucker,None,1618,10717,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,1,ice_bear,0.330573,False,soft-coated_wheaten_terrier,0.196476,True,irish_terrier,0.07309650000000001,True
234,834786237630337024,2017-02-23 15:25:23+00:00,13,10,Tobi,None,5432,21238,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,1,border_terrier,0.156276,True,norwegian_elkhound,0.125912,True,boston_bull,0.0966239,True
235,834574053763584002,2017-02-23 01:22:14+00:00,13,10,None,doggo,2496,13543,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,1,toilet_tissue,0.262936,False,golden_retriever,0.226564,True,bathtub,0.07887899999999999,False
236,834458053273591808,2017-02-22 17:41:18+00:00,12,10,Chester,None,1658,9553,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,1,rhodesian_ridgeback,0.468619,True,whippet,0.177531,True,redbone,0.106552,True
237,834209720923721728,2017-02-22 01:14:30+00:00,12,10,Wilson,None,4686,20421,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,1,golden_retriever,0.754799,True,pekinese,0.197861,True,labrador_retriever,0.00865404,True
238,834167344700198914,2017-02-21 22:26:07+00:00,11,10,Sunshine,None,3618,15714,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,1,ox,0.991682,False,bison,0.00533452,False,water_buffalo,0.00113025,False
239,834086379323871233,2017-02-21 17:04:24+00:00,12,10,Lipton,None,2182,12959,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,1,bath_towel,0.736759,False,sleeping_bag,0.0629591,False,labrador_retriever,0.0452627,True
240,833863086058651648,2017-02-21 02:17:06+00:00,12,10,Bentley,None,2378,13345,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,1,kuvasz,0.494969,True,great_pyrenees,0.312632,True,golden_retriever,0.141736,True
241,833826103416520705,2017-02-20 23:50:09+00:00,13,10,Charlie,None,3734,17956,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,1,chihuahua,0.438054,True,kelpie,0.149706,True,pembroke,0.0964805,True
242,833722901757046785,2017-02-20 17:00:04+00:00,13,10,Bronte,None,3182,20690,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,1,west_highland_white_terrier,0.918144,True,maltese_dog,0.0257207,True,lakeland_terrier,0.0202111,True
243,833479644947025920,2017-02-20 00:53:27+00:00,13,10,Poppy,None,2030,14767,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,3,golden_retriever,0.727039,True,cocker_spaniel,0.0711398,True,tibetan_mastiff,0.048694199999999986,True
244,833124694597443584,2017-02-19 01:23:00+00:00,12,10,Gidget,pupper,4782,20057,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,3,cardigan,0.7105229999999999,True,kelpie,0.106102,True,shopping_cart,0.0554755,False
245,832998151111966721,2017-02-18 17:00:10+00:00,13,10,Rhino,doggo,2176,13165,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,1,boxer,0.539036,True,french_bulldog,0.317617,True,bull_mastiff,0.0939285,True
246,832757312314028032,2017-02-18 01:03:09+00:00,13,10,Willow,None,3584,16760,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,2,cardigan,0.160888,True,staffordshire_bullterrier,0.159441,True,boston_bull,0.154368,True
247,832636094638288896,2017-02-17 17:01:29+00:00,12,10,Orion,None,2753,15756,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,1,eskimo_dog,0.5250319999999999,True,siberian_husky,0.252238,True,malamute,0.216839,True
248,832397543355072512,2017-02-17 01:13:34+00:00,12,10,Eevee,None,2194,11895,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,1,pekinese,0.988916,True,brabancon_griffon,0.0016768,True,siamese_cat,0.00112589,False
249,832369877331693569,2017-02-16 23:23:38+00:00,11,10,Charlie,None,3158,17100,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,1,kelpie,0.50469,True,german_short-haired_pointer,0.105208,True,staffordshire_bullterrier,0.0543385,True
250,832273440279240704,2017-02-16 17:00:25+00:00,14,10,Smiley,doggo,2319,11287,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,1,pembroke,0.134081,True,ice_bear,0.0519278,False,pug,0.0443109,True
251,832032802820481025,2017-02-16 01:04:13+00:00,12,10,Miguel,doggo,4613,17763,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,1,whippet,0.601712,True,ibizan_hound,0.152662,True,italian_greyhound,0.135055,True
252,831939777352105988,2017-02-15 18:54:34+00:00,12,10,Emanuel,doggo,6077,23852,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,1,pomeranian,0.153862,True,marmot,0.0912339,False,grey_fox,0.0906441,False
253,831911600680497154,2017-02-15 17:02:36+00:00,14,10,Kuyu,None,6431,27447,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,4,bloodhound,0.777562,True,great_dane,0.0474176,True,leonberg,0.0179431,True
254,831670449226514432,2017-02-15 01:04:21+00:00,13,10,Daisy,None,1801,10377,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,1,pembroke,0.6248020000000001,True,cardigan,0.362861,True,appenzeller,0.00392621,True
255,831650051525054464,2017-02-14 23:43:18+00:00,13,10,None,None,1902,7089,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,1,eskimo_dog,0.530416,True,siberian_husky,0.180335,True,norwegian_elkhound,0.104314,True
256,831552930092285952,2017-02-14 17:17:22+00:00,13,10,Dutch,None,2299,8937,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,1,chihuahua,0.257415,True,pembroke,0.161442,True,french_bulldog,0.0921429,True
257,831322785565769729,2017-02-14 02:02:51+00:00,12,10,Pete,doggo,1539,9240,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,1,old_english_sheepdog,0.999715,True,tibetan_terrier,4.62967e-05,True,guinea_pig,4.118430000000001e-05,False
258,831315979191906304,2017-02-14 01:35:49+00:00,13,10,None,pupper,1118,6510,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,4,briard,0.982755,True,soft-coated_wheaten_terrier,0.00908435,True,bouvier_des_flandres,0.0046928,True
259,831309418084069378,2017-02-14 01:09:44+00:00,12,10,Scooter,None,2442,11702,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,1,doberman,0.369389,True,kelpie,0.132449,True,labrador_retriever,0.0747273,True
260,831262627380748289,2017-02-13 22:03:49+00:00,12,10,Tucker,None,2023,11846,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,1,cocker_spaniel,0.26332300000000003,True,brittany_spaniel,0.20055,True,doormat,0.193414,False
261,830956169170665475,2017-02-13 01:46:03+00:00,12,10,Reggie,None,1483,7935,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,1,kuvasz,0.451516,True,golden_retriever,0.317196,True,english_setter,0.132759,True
262,830583320585068544,2017-02-12 01:04:29+00:00,13,10,Lilly,None,16596,66468,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1,labrador_retriever,0.908703,True,seat_belt,0.0570909,False,pug,0.0119335,True
263,830097400375152640,2017-02-10 16:53:37+00:00,13,10,Samson,None,2911,9748,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,4,toy_poodle,0.442713,True,pomeranian,0.142073,True,pekinese,0.125745,True
264,829861396166877184,2017-02-10 01:15:49+00:00,12,10,Mia,None,1922,12190,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,1,border_terrier,0.394486,True,staffordshire_bullterrier,0.376574,True,american_staffordshire_terrier,0.0312916,True
265,829501995190984704,2017-02-09 01:27:41+00:00,12,10,Leo,None,10499,31591,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,1,french_bulldog,0.950851,True,pekinese,0.0151996,True,pug,0.0110936,True
266,829449946868879360,2017-02-08 22:00:52+00:00,11,10,None,doggo,2003,10427,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,1,labrador_retriever,0.315163,True,golden_retriever,0.15321,True,pekinese,0.13279100000000002,True
267,829141528400556032,2017-02-08 01:35:19+00:00,12,10,Malcolm,None,7269,24297,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,2,golden_retriever,0.57314,True,cocker_spaniel,0.111159,True,gibbon,0.0941269,False
268,829011960981237760,2017-02-07 17:00:28+00:00,13,10,Dexter,None,16203,53005,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,2,boxer,0.312221,True,dalmatian,0.24404,True,conch,0.130273,False
269,828770345708580865,2017-02-07 01:00:22+00:00,13,10,Alfie,None,5818,25496,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,1,seat_belt,0.765979,False,chesapeake_bay_retriever,0.0338986,True,polecat,0.0272516,False
270,828708714936930305,2017-02-06 20:55:28+00:00,10,10,Fiona,None,11087,36362,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,1,hippopotamus,0.942911,False,mexican_hairless,0.00838837,True,ice_lolly,0.00620647,False
271,828650029636317184,2017-02-06 17:02:17+00:00,14,10,None,None,1336,9480,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,1,golden_retriever,0.649209,True,chesapeake_bay_retriever,0.19856,True,vizsla,0.0561999,True
272,828409743546925057,2017-02-06 01:07:28+00:00,12,10,Mutt,None,1158,6333,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,1,teddy,0.908457,False,toy_poodle,0.0180398,True,standard_poodle,0.0126671,True
273,828408677031882754,2017-02-06 01:03:14+00:00,12,10,Bear,None,1279,7657,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1,weimaraner,0.13303299999999998,True,chesapeake_bay_retriever,0.092227,True,american_staffordshire_terrier,0.0650945,True
274,828381636999917570,2017-02-05 23:15:47+00:00,14,10,Doobert,doggo,2203,12543,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,1,bedlington_terrier,0.392535,True,labrador_retriever,0.0890217,True,clumber,0.0817998,True
275,828376505180889089,2017-02-05 22:55:23+00:00,13,10,Beebop,None,1061,7352,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1,american_staffordshire_terrier,0.5230859999999999,True,staffordshire_bullterrier,0.186168,True,chihuahua,0.0420894,True
276,828372645993398273,2017-02-05 22:40:03+00:00,12,10,Alexander,None,2910,12536,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1,malamute,0.663047,True,eskimo_dog,0.207779,True,tibetan_mastiff,0.040948800000000014,True
277,828046555563323392,2017-02-05 01:04:17+00:00,13,10,Sailer,None,2860,11715,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,3,patio,0.272972,False,window_screen,0.131295,False,boathouse,0.0463925,False
278,828011680017821696,2017-02-04 22:45:42+00:00,11,10,Brutus,None,2137,10329,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1,american_staffordshire_terrier,0.936662,True,staffordshire_bullterrier,0.0329991,True,bull_mastiff,0.0171834,True
279,827933404142436356,2017-02-04 17:34:40+00:00,12,10,Kona,pupper,5214,20017,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2,german_shepherd,0.8061149999999999,True,tibetan_mastiff,0.104831,True,kelpie,0.0381482,True
280,827653905312006145,2017-02-03 23:04:02+00:00,12,10,Boots,None,3006,15451,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1,collie,0.285555,True,border_collie,0.217306,True,saint_bernard,0.143245,True
281,827600520311402496,2017-02-03 19:31:54+00:00,13,10,Tucker,None,934,7444,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1,pembroke,0.32563800000000004,True,golden_retriever,0.317235,True,labrador_retriever,0.116087,True
282,827324948884643840,2017-02-03 01:16:53+00:00,12,10,Ralphie,None,3017,15808,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1,golden_retriever,0.352486,True,toy_poodle,0.178884,True,labrador_retriever,0.08416439999999999,True
283,827199976799354881,2017-02-02 17:00:17+00:00,13,10,Charlie,None,2211,10559,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4,great_dane,0.8696809999999999,True,american_staffordshire_terrier,0.0266582,True,boxer,0.0198661,True
284,826958653328592898,2017-02-02 01:01:21+00:00,12,10,Loki,doggo,4961,21517,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1,golden_retriever,0.6173890000000001,True,labrador_retriever,0.33705300000000005,True,tennis_ball,0.00855442,False
285,826848821049180160,2017-02-01 17:44:55+00:00,13,10,Cupid,doggo,10087,36241,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4,great_pyrenees,0.858764,True,golden_retriever,0.0235257,True,pekinese,0.017103900000000002,True
286,826598365270007810,2017-02-01 01:09:42+00:00,13,10,Pawnd,None,2326,10021,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1,french_bulldog,0.628119,True,siamese_cat,0.117397,False,cougar,0.08276489999999999,False
287,826476773533745153,2017-01-31 17:06:32+00:00,12,10,Pilot,doggo,4165,18367,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1,german_shepherd,0.7418600000000001,True,tibetan_mastiff,0.122812,True,kelpie,0.10046,True
288,826240494070030336,2017-01-31 01:27:39+00:00,11,10,None,None,2591,13264,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1,french_bulldog,0.903048,True,pug,0.0962421,True,boston_bull,0.000234364,True
289,826204788643753985,2017-01-30 23:05:46+00:00,13,10,None,doggo,919,4873,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2,labrador_retriever,0.782058,True,golden_retriever,0.156581,True,soft-coated_wheaten_terrier,0.00727512,True
290,826115272272650244,2017-01-30 17:10:04+00:00,13,10,Ike,None,3093,15616,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1,tennis_ball,0.997071,False,golden_retriever,0.00233085,True,kuvasz,0.000283472,True
291,825876512159186944,2017-01-30 01:21:19+00:00,11,10,Mo,None,1860,10466,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,1,shopping_cart,0.995941,False,shopping_basket,0.00405697,False,mousetrap,8.83283e-07,False
292,825829644528148480,2017-01-29 22:15:05+00:00,12,10,Toby,None,2478,12723,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2,great_pyrenees,0.8534069999999999,True,golden_retriever,0.0535313,True,english_setter,0.045829900000000014,True
293,825535076884762624,2017-01-29 02:44:34+00:00,14,10,None,puppo,17510,56789,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1,rottweiler,0.681495,True,tibetan_mastiff,0.14794000000000002,True,black-and-tan_coonhound,0.0245252,True
294,825147591692263424,2017-01-28 01:04:51+00:00,13,10,Sweet,None,4519,18262,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1,pekinese,0.354823,True,pomeranian,0.24539,True,toy_poodle,0.136545,True
295,825026590719483904,2017-01-27 17:04:02+00:00,12,10,Pablo,puppo,1244,6293,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2,eskimo_dog,0.524454,True,siberian_husky,0.467678,True,malamute,0.00497584,True
296,824775126675836928,2017-01-27 00:24:48+00:00,12,10,Scooter,None,3497,14883,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1,border_terrier,0.610499,True,malinois,0.0902912,True,airedale,0.0686247,True
297,824663926340194305,2017-01-26 17:02:56+00:00,13,10,Wilson,None,1770,10511,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1,english_setter,0.526488,True,golden_retriever,0.402815,True,irish_setter,0.034417800000000005,True
298,824325613288833024,2017-01-25 18:38:36+00:00,13,10,None,pupper,10508,11826,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1,pembroke,0.990793,True,cardigan,0.00891939,True,basenji,0.000262264,True
299,824297048279236611,2017-01-25 16:45:05+00:00,11,10,Nala,None,3838,15046,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,2,teddy,0.58823,False,jigsaw_puzzle,0.0289096,False,doormat,0.0222507,False
300,823939628516474880,2017-01-24 17:04:50+00:00,12,10,Cash,None,2697,10624,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1,schipperke,0.23407600000000006,True,curly-coated_retriever,0.193093,True,labrador_retriever,0.0951966,True
301,823699002998870016,2017-01-24 01:08:40+00:00,12,10,Winston,None,2512,13988,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1,cairn,0.203999,True,snorkel,0.17189300000000002,False,norfolk_terrier,0.107543,True
302,823581115634085888,2017-01-23 17:20:14+00:00,11,10,Crawford,None,2613,13015,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1,dingo,0.280949,False,german_shepherd,0.194044,True,pembroke,0.120051,True
303,823322678127919110,2017-01-23 00:13:17+00:00,11,10,Wyatt,None,4006,15721,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2,cowboy_boot,0.990253,False,chihuahua,0.00183635,True,papillon,0.0012739,True
304,822975315408461824,2017-01-22 01:12:59+00:00,12,10,Albus,None,3438,17329,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1,bathtub,0.331098,False,tub,0.24886,False,pembroke,0.233162,True
305,822872901745569793,2017-01-21 18:26:02+00:00,13,10,None,puppo,43084,131506,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,lakeland_terrier,0.196015,True,labrador_retriever,0.160329,True,irish_terrier,0.0691262,True
306,822859134160621569,2017-01-21 17:31:20+00:00,12,10,Hobbes,None,2270,13256,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1,malinois,0.332897,True,chihuahua,0.104116,True,staffordshire_bullterrier,0.047745,True
307,822610361945911296,2017-01-21 01:02:48+00:00,12,10,None,None,2946,14814,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1,cocker_spaniel,0.6644869999999999,True,norfolk_terrier,0.075089,True,norwich_terrier,0.0596439,True
308,822489057087389700,2017-01-20 17:00:46+00:00,13,10,Paisley,None,6388,18175,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,samoyed,0.416769,True,malamute,0.252706,True,kuvasz,0.157028,True
309,822462944365645825,2017-01-20 15:17:01+00:00,14,10,Gabe,pupper,14235,27993,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3,pomeranian,0.960199,True,samoyed,0.0230563,True,maltese_dog,0.00894488,True
310,822244816520155136,2017-01-20 00:50:15+00:00,11,10,None,None,9857,34972,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,samoyed,0.585441,True,pomeranian,0.193654,True,arctic_fox,0.0716476,False
311,821886076407029760,2017-01-19 01:04:45+00:00,13,10,Jimison,None,2297,11321,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,golden_retriever,0.26623800000000003,True,cocker_spaniel,0.223325,True,irish_setter,0.151631,True
312,821765923262631936,2017-01-18 17:07:18+00:00,13,10,Duchess,doggo,1655,8419,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,golden_retriever,0.980071,True,labrador_retriever,0.00875751,True,saluki,0.00180595,True
313,821522889702862852,2017-01-18 01:01:34+00:00,13,10,Harlso,None,1757,8045,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,doberman,0.7635390000000001,True,black-and-tan_coonhound,0.136602,True,miniature_pinscher,0.08765389999999999,True
314,821407182352777218,2017-01-17 17:21:47+00:00,14,10,Sundance,doggo,4333,11784,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,irish_setter,0.5054960000000001,True,vizsla,0.168747,True,chesapeake_bay_retriever,0.111311,True
315,821149554670182400,2017-01-17 00:18:04+00:00,12,10,Luca,None,1974,8637,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,german_shepherd,0.515933,True,malinois,0.203651,True,irish_setter,0.0910551,True
316,821107785811234820,2017-01-16 21:32:06+00:00,11,10,None,doggo,2135,9610,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,pomeranian,0.85659,True,papillon,0.0385365,True,yorkshire_terrier,0.0331458,True
317,821044531881721856,2017-01-16 17:20:45+00:00,12,10,Flash,None,2278,12683,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,old_english_sheepdog,0.14802,True,airedale,0.133534,True,tibetan_mastiff,0.120903,True
318,820749716845686786,2017-01-15 21:49:15+00:00,13,10,Sunny,None,9866,31587,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,golden_retriever,0.8380120000000001,True,pekinese,0.0567331,True,labrador_retriever,0.0239436,True
319,820690176645140481,2017-01-15 17:52:40+00:00,84,70,None,None,3228,12249,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2,west_highland_white_terrier,0.872064,True,kuvasz,0.0595259,True,samoyed,0.0373996,True
320,820314633777061888,2017-01-14 17:00:24+00:00,14,10,None,None,566,3357,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,gordon_setter,0.940724,True,black-and-tan_coonhound,0.0420412,True,rottweiler,0.00941743,True
321,820078625395449857,2017-01-14 01:22:35+00:00,12,10,None,None,6276,19842,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,3,school_bus,0.999833,False,cab,0.000159621,False,crane,1.7998e-06,False
322,819952236453363712,2017-01-13 17:00:21+00:00,13,10,Oliver,puppo,1176,5337,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,american_staffordshire_terrier,0.925505,True,staffordshire_bullterrier,0.0362215,True,italian_greyhound,0.020411900000000004,True
323,819924195358416896,2017-01-13 15:08:56+00:00,11,10,None,doggo,4879,12950,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1,bathtub,0.100896,False,shower_curtain,0.0918664,False,tub,0.049176300000000006,False
324,819711362133872643,2017-01-13 01:03:12+00:00,11,10,Howie,None,3109,13404,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,acorn_squash,0.8487040000000001,False,toilet_seat,0.0443484,False,toy_poodle,0.0220094,True
325,819588359383371776,2017-01-12 16:54:26+00:00,13,10,Jazzy,None,1989,9677,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,cardigan,0.5479350000000001,True,basenji,0.116442,True,shetland_sheepdog,0.101681,True
326,819347104292290561,2017-01-12 00:55:47+00:00,12,10,Anna,None,1207,7232,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,rottweiler,0.909106,True,black-and-tan_coonhound,0.0441198,True,doberman,0.0318349,True
327,819227688460238848,2017-01-11 17:01:16+00:00,12,10,Finn,None,6723,23119,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,border_terrier,0.4824520000000001,True,german_shepherd,0.181082,True,norwegian_elkhound,0.0652566,True
328,819006400881917954,2017-01-11 02:21:57+00:00,14,10,Sunny,doggo,18981,45443,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4,prison,0.907083,False,palace,0.0200891,False,umbrella,0.00784954,False
329,819004803107983360,2017-01-11 02:15:36+00:00,14,10,Bo,doggo,36888,87131,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,standard_poodle,0.351308,True,toy_poodle,0.271929,True,tibetan_terrier,0.0947592,True
